Date,Open,High,Low,Close,Volume
2024-02-26,39.292506501332376,39.59835884632453,38.85284421116209,39.03444290161133,6154100
2024-02-27,39.42631808766833,40.00935028396875,39.263835617773566,39.541011810302734,6489100
2024-02-28,39.282946678727946,39.71305267951206,39.04399930563095,39.39764404296875,6768200
2024-02-29,39.894655849584545,40.315201922439655,39.65570847149804,40.10492706298828,9000700
2024-03-01,39.770404689868265,40.04758454090834,39.12046748896981,39.588802337646484,8899400
2024-03-04,40.54459034843527,41.576844796945096,40.267414154118576,40.81221389770508,10499700
2024-03-05,40.63061237942247,41.834909260528015,40.63061237942247,41.33789825439453,9523700
2024-03-06,41.15629833664411,41.36656955322798,40.2578538479803,41.18497085571289,10526700
2024-03-07,41.529057112705814,41.825349542845885,41.15629976766004,41.423919677734375,7524400
2024-03-08,41.83490492062405,41.882693664207686,41.26142905947814,41.347450256347656,6677500
2024-03-11,41.26143398728142,41.84446620835592,41.12762403084751,41.59596252441406,8241900
2024-03-12,41.47170977648869,41.71065717427537,41.18497362835426,41.29966735839844,5941500
2024-03-13,41.318780905823346,42.12164425611618,41.318780905823346,41.54817199707031,5756800
2024-03-14,41.18497373930849,41.62463607736895,40.22918414558682,40.47768783569336,7461100
2024-03-15,40.07625748458168,40.88867717126061,40.07625748458168,40.219627380371094,32597000
2024-03-18,40.592384338378906,40.611500567367635,39.84686599201003,40.592384338378906,8168200
2024-03-19,40.52548175607765,40.76442916349309,40.22918565830519,40.35343933105469,6080300
2024-03-20,40.066699284534835,41.748891064417236,40.03802676255268,41.53861618041992,7998400
2024-03-21,41.81579082534857,42.76202403914312,41.76800207932912,42.48484420776367,8572300
2024-03-22,42.94362670006542,43.04876413865059,41.65331220808809,41.66286849975586,6698000
2024-03-25,41.815792426507514,42.341475944945486,41.53861258451463,41.6246337890625,6424600
2024-03-26,42.05474060057866,42.05474060057866,41.548173300988815,41.60551834106445,5267500
2024-03-27,41.856849375056875,42.55285360544572,41.81818165391153,42.53351974487305,6167200
2024-03-28,42.93952325152731,43.413193655244754,42.8235237662003,43.2101936340332,7595000
2024-04-01,43.09419124061244,43.25852352643976,42.42718594798958,42.48518753051758,4824900
