Date,Open,High,Low,Close,Volume
2024-02-26,179.643337665367,180.33747630941554,178.40171695051444,179.26205444335938,7145400
2024-02-27,179.21316610554143,179.43802161299868,178.16708750477025,179.35003662109375,5717100
2024-02-28,179.33049705645132,181.0609433228561,178.87101485874672,180.25927734375,6131600
2024-02-29,181.510663759499,182.26344418717508,179.74111807500503,181.90171813964844,9643000
2024-03-01,181.54978151661544,182.27324860230678,180.96319988730914,181.14894104003906,6311800
2024-03-04,180.58189977599443,183.39752415332958,180.15173100393488,182.5078582763672,7063600
2024-03-05,182.19501703339225,185.0693129828229,182.19501703339225,184.33607482910156,6617800
2024-03-06,185.0204178990516,185.82209873290753,183.43662834250495,185.29415893554688,7572900
2024-03-07,185.6656962068265,186.24250668927397,182.45900227194983,183.67127990722656,7618300
2024-03-08,184.2285273721978,186.20338625343103,183.7201447565028,184.01344299316406,6166800
2024-03-11,183.0944566381772,184.2285352455917,182.0581490864176,184.08187866210938,5762600
2024-03-12,184.72712036652555,185.91008442837773,183.7103700725287,185.59722900390625,5708400
2024-03-13,186.10562091135847,187.4449978346208,185.5972382800672,187.1028289794922,7795500
2024-03-14,186.76065237013117,187.34724888394942,182.9184914497057,183.76904296875,10310900
2024-03-15,182.31234796091064,186.6726778330465,182.31234796091064,186.04698181152344,17208100
2024-03-18,186.3695874847004,188.39331699972553,185.64612048074065,188.35421752929688,9013800
2024-03-19,188.40310405479872,189.5958243813003,188.08047748042063,189.45895385742188,8478700
2024-03-20,189.85002741349516,192.1670552332134,189.28298811105302,191.94219970703125,9367000
2024-03-21,192.1279640095503,194.97291686455938,191.94220794690736,194.61119079589844,11203800
2024-03-22,194.56227753060222,195.99942537928948,192.14747889601975,192.22569274902344,8105800
2024-03-25,192.20617506976052,192.53857279923605,190.01623165872306,190.46595764160156,8620000
2024-03-26,190.24106948223087,192.26481384014545,189.72291574105583,191.3555908203125,5961500
2024-03-27,192.10840317066496,195.13912694860747,191.9910898355445,195.0609130859375,8725800
2024-03-28,195.03157625623138,196.23408264213947,194.10279600109064,195.82347106933594,8628300
2024-04-01,195.52040236122295,196.4491677017919,194.1321399195087,194.49386596679688,7309000
2024-04-02,193.95615231928252,195.3150864095683,193.65308294139962,194.4156494140625,7014700
2024-04-03,194.59164676634828,195.10002945885694,193.28159801812427,193.86819458007812,9353400
