Date,Open,High,Low,Close,Volume
2024-02-26,34.58198876018768,34.654565425975925,34.32797735122062,34.54570388793945,2002800
2024-02-27,34.86322362637862,34.92672648859708,34.77250624053694,34.799720764160156,2930000
2024-02-28,35.207948037894184,35.28959505112768,34.781568806491975,34.91764831542969,4268500
2024-02-29,35.616182825918735,35.66154497338177,35.19887737016818,35.543609619140625,4169100
2024-03-01,35.43475166255753,35.525469045366904,35.18981057619662,35.36217498779297,2206000
2024-03-04,35.099085707626976,35.29866807969537,35.09001535464474,35.18073272705078,2124700
2024-03-05,35.135380001068256,35.489182658373714,35.135380001068256,35.31681823730469,2212500
2024-03-06,35.51639697371769,35.68876137697823,35.371247091854556,35.58897018432617,3372800
2024-03-07,35.730649432390535,35.919547674508074,35.617306163516396,35.77787399291992,2194500
2024-03-08,35.48507616923857,35.626753454693755,35.28673085200373,35.36228942871094,1886400
2024-03-11,34.9750434270098,35.13561126272632,34.88059430223761,35.069496154785156,2471600
2024-03-12,35.87231982599134,35.97621601143487,35.74008962742782,35.90065383911133,2409500
2024-03-13,36.00455422750115,36.07066933450078,35.69286923778908,35.881771087646484,2041000
2024-03-14,35.626750689261186,35.71175633333536,35.30561865642575,35.44729232788086,1389600
2024-03-15,35.97621798600176,36.16511982417588,35.92899342720895,36.08955764770508,2243000
2024-03-18,36.55236684576951,36.55236684576951,36.231234802875306,36.28790283203125,1936100
2024-03-19,36.240681424646645,36.42958327859879,36.21234740760494,36.363468170166016,1294000
2024-03-20,36.25012708819456,36.892391204833984,36.22178946925253,36.892391204833984,2356900
2024-03-21,37.22297011051236,37.53465872612573,37.19463609200328,37.30797576904297,2476800
2024-03-22,37.49687363413641,37.53465472345515,37.289081245886344,37.32686233520508,1318600
2024-03-25,37.241856685739414,37.48742656030524,37.241856685739414,37.32686233520508,1659900
2024-03-26,37.506319234303774,37.600771962962966,37.459094671475775,37.49687576293945,1994400
2024-03-27,36.882946722383124,36.986842925463606,36.779050519302636,36.82627868652344,2310500
2024-03-28,37.36464495435229,37.39297897099994,37.024622342568016,37.175743103027344,1779100
2024-04-01,37.18518518205258,37.26074736095482,36.91128129103948,37.128517150878906,1314900
2024-04-02,36.95850756261114,37.15685288690883,36.873501908911685,37.137962341308594,1379200
2024-04-03,37.39297742542642,37.95023588215,37.35519633612242,37.903011322021484,1875600
2024-04-04,38.62083733790843,38.68695244839664,37.89356751953484,37.940792083740234,3000100
2024-04-05,38.167471889240865,38.460269927978516,38.025794605302615,38.460269927978516,1404000
2024-04-08,38.59249914375974,38.79084445376074,38.49804642256671,38.73417282104492,1553100
2024-04-09,38.95141285556453,39.03641850439662,38.668058290788906,38.875850677490234,1930700
2024-04-10,39.25365781795513,39.546452276264766,39.149761615456896,39.489784240722656,3240300
2024-04-11,38.6680622331374,38.781405511804586,38.28081503853282,38.67750930786133,2059400
2024-04-12,38.78140476200544,38.92307845309532,38.29970484449139,38.375267028808594,3373500
2024-04-15,38.979746715028575,39.102533452407,38.2335864230409,38.3185920715332,2462800
2024-04-16,37.61966494508219,37.65744243598929,37.27019523091503,37.44965362548828,2894200
2024-04-17,37.90301074681462,38.01635041000363,37.572431624925876,37.76133346557617,1721300
2024-04-18,38.02579571569763,38.22414463960379,37.921903121179206,38.148582458496094,1544900
2024-04-19,37.83689442201187,38.309147206896185,37.780222790744745,38.271366119384766,1663900
2024-04-22,38.97975007382742,39.414221824446464,38.913634964081176,39.310325622558594,2107300
2024-04-23,39.26310042322948,39.60312304099286,39.234766406083594,39.56534194946289,1583700
2024-04-24,39.32921358030166,39.442553246264225,39.16864935377161,39.37643814086914,1555200
2024-04-25,39.045865412958655,39.56534282244656,39.02697486677686,39.489784240722656,1766200
2024-04-26,39.5275589762268,39.64090224542103,39.319770188710095,39.57478713989258,1402800
2024-04-29,39.8770335663115,39.99981671856624,39.77313735824713,39.83925247192383,1616400
2024-04-30,41.60547143088507,41.77548272905192,41.152109170107785,41.161556243896484,3405900
2024-05-01,41.378789506319706,41.520463177236294,41.09543495848104,41.22766876220703,2274400
2024-05-02,42.17217368211683,42.21939823838182,41.75658893977847,42.039939880371094,2160700
2024-05-03,42.19106515769094,42.323298973651596,41.9832763671875,41.9832763671875,1466100
2024-05-06,42.257186347181424,42.332744929161706,42.0210599236127,42.29496383666992,1276700
2024-05-07,42.644431665103966,42.77666188001541,42.43663926852705,42.483863830566406,1782400
2024-05-08,42.795548554036486,42.93722222733839,42.65387127773178,42.88055419921875,1621300
2024-05-09,42.5774087046532,42.675196389838504,42.44050445324934,42.52851486206055,1445400
2024-05-10,42.82187969675069,42.949002935626865,42.62630060493079,42.636077880859375,1825800
2024-05-13,43.01746019936342,43.09568960044044,42.851216660238094,42.997901916503906,1269200
2024-05-14,43.45751099683049,43.82911093172563,43.35972330729236,43.7313232421875,1674400
2024-05-15,43.54552054430717,43.80955177724731,43.53574326769213,43.780216217041016,1105000
2024-05-16,44.38650620855181,44.38650620855181,42.86099745660328,43.447731018066406,4597700
2024-05-17,43.38905812047587,43.67264763775587,43.34016427654926,43.555301666259766,1125800
2024-05-20,43.496625089524166,43.54551893151083,43.203258307243175,43.213035583496094,977300
2024-05-21,43.36949917872198,43.62375313186006,43.32060533553731,43.594417572021484,1208400
2024-05-22,43.52596031641873,43.61397072346737,43.125024846610735,43.23259353637695,1181200
2024-05-23,43.32060713726977,43.38905926664751,42.821883947466105,42.831661224365234,1392400
2024-05-24,43.37928357303677,43.66287310815876,43.33038972603401,43.398841857910156,1198800
2024-05-28,43.056573586488014,43.41839622848415,42.97834418440849,43.18370056152344,1506300
2024-05-29,42.90011060908464,42.958785457809356,42.70453151036331,42.772987365722656,1185400
2024-05-30,43.27171226439338,43.51618521503967,43.20326013664131,43.330387115478516,1540600
2024-05-31,43.49662496105897,43.73132062440722,43.310826869913996,43.66286849975586,1151600
2024-06-03,43.54552248269368,43.897564142284644,43.369501652898194,43.887786865234375,1386800
2024-06-04,43.398839127477906,43.5846372265435,43.27171214897977,43.555301666259766,1277800
2024-06-05,43.36949886374996,43.41839643694063,43.01746095716033,43.17392349243164,1299000
2024-06-06,43.477068531688246,43.63353107047011,43.34994528355129,43.555301666259766,866700
2024-06-07,43.73132052259669,43.770433357762826,43.437950011504114,43.447731018066406,1217300
2024-06-10,43.34016472858638,43.574860404387636,43.10547278314634,43.525962829589844,921300
2024-06-11,42.41116419670279,42.548068444986114,42.16669125895087,42.36227035522461,1609200
2024-06-12,43.41839734190678,43.47706846238072,42.763207897178866,42.90011215209961,1614700
2024-06-13,42.53829303726362,42.53829303726362,42.09824098390935,42.254703521728516,941400
2024-06-14,42.16669298818983,42.28404268898313,41.88310720384221,42.26448440551758,1143400
2024-06-17,42.43072745337886,42.743652551955606,42.3036004663441,42.7338752746582,876500
2024-06-18,42.76320668919087,43.007679631889445,42.61652516178837,42.7534294128418,1299300
