Date,Open,High,Low,Close,Volume
2024-02-26,54.0917740076596,54.623411515204154,53.492473745737215,53.51180648803711,12307100
2024-02-27,53.82111946185921,54.053104979562775,53.376477480141276,53.85011672973633,11039300
2024-02-28,53.6664607657832,54.30442646507224,53.1541560384681,53.21215057373047,13448100
2024-02-29,53.64712714257047,53.79212085302822,52.81583773561158,53.6374626159668,23744600
2024-03-01,53.62779310499939,54.082103278592236,53.231481151655565,53.7437858581543,12431100
2024-03-04,53.560130097850966,54.681403205809325,53.44413734526027,54.2657585144043,14314700
2024-03-05,53.8887800433693,55.63835431930609,53.8887800433693,54.381752014160156,19653900
2024-03-06,55.16471246743527,55.628687180481734,54.14009933820148,55.37736892700195,17845000
2024-03-07,55.619023545268234,56.17965828309785,55.12604786970677,55.79301452636719,14720300
2024-03-08,56.10232761157059,56.440641339154254,55.348365509987865,55.59001922607422,13026300
2024-03-11,55.24204416991164,55.61902339885255,54.739403968876,55.49336242675781,9176900
2024-03-12,55.59002273386286,55.99600291992411,55.17438170832258,55.53202819824219,10954000
2024-03-13,55.58035822491617,56.42131217777616,55.541692742927744,55.8316764831543,12982800
2024-03-14,56.38264796306867,56.71129348383417,54.749066448936006,55.184043884277344,18833600
2024-03-15,54.56541054494196,55.8220091475923,54.56541054494196,55.686683654785156,26160800
2024-03-18,55.918671975336245,56.70163139257624,55.63835644927154,56.67263412475586,13994600
2024-03-19,56.633964413774365,57.339592814344655,56.58563440856821,56.89495086669922,13455300
2024-03-20,56.53730322756642,58.325539194405614,56.508302275171424,58.12255096435547,20269900
2024-03-21,58.296549702008214,59.49515019031193,58.296549702008214,59.28249740600586,17892100
2024-03-22,59.00217290159247,59.6111376184367,58.55753094370342,58.78951644897461,16204600
2024-03-25,58.857181983561894,59.46615041659821,58.55753371777928,58.91518020629883,12040300
2024-03-26,59.108502783942676,59.88179396875047,58.96350907357856,59.60147476196289,17947400
2024-03-27,59.959122591687226,60.664751044148716,59.65947432496745,60.655086517333984,16684400
2024-03-28,60.63575508682401,61.254388061949584,60.49076505740961,61.12873077392578,19012000
