Date,Open,High,Low,Close,Volume
2024-02-26,83.72049137683368,84.53349607235904,82.81069407868391,82.91716003417969,5608100
2024-02-27,83.2075221913177,83.67209418833805,82.38483676740515,82.7429428100586,8066700
2024-02-28,82.6848776904275,83.32366606741745,82.53969616430822,83.28495788574219,5624100
2024-02-29,83.71080570386127,83.85598721499866,82.60743803399853,83.2752685546875,7657100
2024-03-01,83.44949386999016,84.00117776428021,82.37516090991389,83.70114135742188,5522300
2024-03-04,85.05614010659079,88.30817346576546,84.73674964314063,87.14673614501953,19876000
2024-03-05,86.32405298865146,88.2113905296315,85.77236913942356,86.26597595214844,13883600
2024-03-06,83.98181147618234,85.12389476539529,81.71700637180885,82.90748596191406,25614600
2024-03-07,83.31397777797483,84.32056015857673,82.8881140135023,83.3720474243164,9145700
2024-03-08,83.83663882290038,85.48200970295889,83.6430610001507,84.2431411743164,9686500
2024-03-11,84.0302079834096,84.44639106569318,83.0816951269591,84.14635467529297,4737200
2024-03-12,84.43670493334878,84.93999984844528,83.81727071802871,84.25281524658203,5110900
2024-03-13,84.6399636323736,87.34031336668276,84.44639319193294,86.47891235351562,10345800
2024-03-14,86.14016088518103,86.52730915252403,85.42394139035184,86.23694610595703,9235300
2024-03-15,85.63686981053618,86.47890931957458,85.33682603886895,85.54007720947266,20361800
2024-03-18,85.52072369358856,85.84979490984848,84.88192796662928,85.13357543945312,5960000
2024-03-19,85.17228643519165,86.22725780228404,85.03678566114746,85.57878875732422,8546400
2024-03-20,85.22068590436614,88.54046976044891,85.08518512528019,88.41464233398438,10811700
2024-03-21,89.00504244419554,91.32792456472237,89.00504244419554,90.39877319335938,13659900
2024-03-22,90.51491211402198,90.84399071027872,88.7921101587776,88.995361328125,5907200
2024-03-25,88.8211411157558,89.576083491607,88.06620612414295,88.21138763427734,3670400
2024-03-26,88.48238645063205,88.95664652804915,88.0178144936268,88.34688568115234,4211900
2024-03-27,89.0727940964896,90.53427525643474,88.95665478857264,90.49555969238281,6394500
2024-03-28,90.73751705594186,91.68602981663139,90.44715404766764,91.13434600830078,6707700
2024-04-01,91.13435808932866,91.40535966138238,90.17616446554567,90.52459716796875,3416000
2024-04-02,89.91483885125301,90.75687835048272,89.56640616735153,89.73094177246094,5245400
